graph_id,src_id,dst_id,feat
397,5755,5765,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
397,5765,5756,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
397,5756,5765,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
397,5765,5757,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
397,5757,5765,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
397,5765,5761,"-0.9589242746631385,0.9921233951186235,0.003154781489306837,0.999999996860142,1.99053585276617e-06"
397,5761,5765,"-0.9589242746631385,0.9921233951186235,0.003154781489306837,0.999999996860142,1.99053585276617e-06"
397,5766,5756,"0.0,1.0,0.0,1.0,0.0"
397,5756,5766,"0.0,1.0,0.0,1.0,0.0"
397,5766,5761,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
397,5761,5766,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
397,5767,5752,"0.0,1.0,0.0,1.0,0.0"
397,5752,5767,"0.0,1.0,0.0,1.0,0.0"
397,5767,5753,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
397,5753,5767,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
397,5767,5761,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
397,5761,5767,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
398,5778,5774,"0.0,1.0,0.0,1.0,0.0"
398,5774,5778,"0.0,1.0,0.0,1.0,0.0"
398,5778,5776,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
398,5776,5778,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
398,5778,5777,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
398,5777,5778,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
398,5779,5769,"0.0,1.0,0.0,1.0,0.0"
398,5769,5779,"0.0,1.0,0.0,1.0,0.0"
398,5779,5770,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
398,5770,5779,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
398,5779,5771,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
398,5771,5779,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
398,5779,5772,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
398,5772,5779,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
398,5779,5773,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
398,5773,5779,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
398,5779,5774,"-0.9589242746631385,0.9921233951186235,0.003154781489306837,0.999999996860142,1.99053585276617e-06"
398,5774,5779,"-0.9589242746631385,0.9921233951186235,0.003154781489306837,0.999999996860142,1.99053585276617e-06"
398,5779,5777,"-0.27941549819892586,0.9886642493161429,0.003785735024096485,0.9999999954786044,2.38864302331871e-06"
398,5777,5779,"-0.27941549819892586,0.9886642493161429,0.003785735024096485,0.9999999954786044,2.38864302331871e-06"
398,5780,5775,"0.0,1.0,0.0,1.0,0.0"
398,5775,5780,"0.0,1.0,0.0,1.0,0.0"
398,5780,5777,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
398,5777,5780,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
398,5781,5771,"0.0,1.0,0.0,1.0,0.0"
398,5771,5781,"0.0,1.0,0.0,1.0,0.0"
398,5781,5773,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
398,5773,5781,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
398,5781,5777,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
398,5777,5781,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
398,5782,5768,"0.0,1.0,0.0,1.0,0.0"
398,5768,5782,"0.0,1.0,0.0,1.0,0.0"
398,5782,5769,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
398,5769,5782,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
398,5782,5771,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
398,5771,5782,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
398,5782,5777,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
398,5777,5782,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
398,5783,5772,"0.0,1.0,0.0,1.0,0.0"
398,5772,5783,"0.0,1.0,0.0,1.0,0.0"
398,5783,5777,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
398,5777,5783,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
399,5794,5788,"0.0,1.0,0.0,1.0,0.0"
399,5788,5794,"0.0,1.0,0.0,1.0,0.0"
399,5794,5789,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
399,5789,5794,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
399,5794,5793,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
399,5793,5794,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
399,5794,5790,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
399,5790,5794,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
399,5794,5791,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
399,5791,5794,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
399,5794,5792,"-0.9589242746631385,0.9921233951186235,0.003154781489306837,0.999999996860142,1.99053585276617e-06"
399,5792,5794,"-0.9589242746631385,0.9921233951186235,0.003154781489306837,0.999999996860142,1.99053585276617e-06"
399,5795,5787,"0.0,1.0,0.0,1.0,0.0"
399,5787,5795,"0.0,1.0,0.0,1.0,0.0"
399,5795,5788,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
399,5788,5795,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
399,5795,5793,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
399,5793,5795,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
399,5795,5792,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
399,5792,5795,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
399,5796,5790,"0.0,1.0,0.0,1.0,0.0"
399,5790,5796,"0.0,1.0,0.0,1.0,0.0"
399,5796,5792,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
399,5792,5796,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
399,5797,5785,"0.0,1.0,0.0,1.0,0.0"
399,5785,5797,"0.0,1.0,0.0,1.0,0.0"
399,5797,5786,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
399,5786,5797,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
399,5797,5787,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
399,5787,5797,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
399,5797,5792,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
399,5792,5797,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
399,5798,5784,"0.0,1.0,0.0,1.0,0.0"
399,5784,5798,"0.0,1.0,0.0,1.0,0.0"
399,5798,5785,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
399,5785,5798,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
399,5798,5789,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
399,5789,5798,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
399,5798,5792,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
399,5792,5798,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
399,5799,5786,"0.0,1.0,0.0,1.0,0.0"
399,5786,5799,"0.0,1.0,0.0,1.0,0.0"
399,5799,5792,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
399,5792,5799,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
400,5810,5803,"0.0,1.0,0.0,1.0,0.0"
400,5803,5810,"0.0,1.0,0.0,1.0,0.0"
400,5810,5804,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
400,5804,5810,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
400,5810,5805,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
400,5805,5810,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
400,5810,5806,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
400,5806,5810,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
400,5810,5807,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
400,5807,5810,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
400,5810,5808,"-0.9589242746631385,0.9921233951186235,0.003154781489306837,0.999999996860142,1.99053585276617e-06"
400,5808,5810,"-0.9589242746631385,0.9921233951186235,0.003154781489306837,0.999999996860142,1.99053585276617e-06"
400,5811,5804,"0.0,1.0,0.0,1.0,0.0"
400,5804,5811,"0.0,1.0,0.0,1.0,0.0"
400,5811,5806,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
400,5806,5811,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
400,5811,5808,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
400,5808,5811,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
400,5812,5800,"0.0,1.0,0.0,1.0,0.0"
400,5800,5812,"0.0,1.0,0.0,1.0,0.0"
400,5812,5801,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
400,5801,5812,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
400,5812,5809,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
400,5809,5812,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
400,5812,5802,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
400,5802,5812,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
400,5812,5803,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
400,5803,5812,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
400,5812,5808,"-0.9589242746631385,0.9921233951186235,0.003154781489306837,0.999999996860142,1.99053585276617e-06"
400,5808,5812,"-0.9589242746631385,0.9921233951186235,0.003154781489306837,0.999999996860142,1.99053585276617e-06"
400,5813,5805,"0.0,1.0,0.0,1.0,0.0"
400,5805,5813,"0.0,1.0,0.0,1.0,0.0"
400,5813,5808,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
400,5808,5813,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
400,5814,5809,"0.0,1.0,0.0,1.0,0.0"
400,5809,5814,"0.0,1.0,0.0,1.0,0.0"
400,5814,5808,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
400,5808,5814,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
400,5815,5801,"0.0,1.0,0.0,1.0,0.0"
400,5801,5815,"0.0,1.0,0.0,1.0,0.0"
400,5815,5802,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
400,5802,5815,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
400,5815,5804,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
400,5804,5815,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
400,5815,5808,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
400,5808,5815,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
400,5816,5802,"0.0,1.0,0.0,1.0,0.0"
400,5802,5816,"0.0,1.0,0.0,1.0,0.0"
400,5816,5808,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
400,5808,5816,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
401,5827,5820,"0.0,1.0,0.0,1.0,0.0"
401,5820,5827,"0.0,1.0,0.0,1.0,0.0"
401,5827,5821,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
401,5821,5827,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
401,5827,5822,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
401,5822,5827,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
401,5827,5823,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
401,5823,5827,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
401,5827,5824,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
401,5824,5827,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
401,5827,5825,"-0.9589242746631385,0.9921233951186235,0.003154781489306837,0.999999996860142,1.99053585276617e-06"
401,5825,5827,"-0.9589242746631385,0.9921233951186235,0.003154781489306837,0.999999996860142,1.99053585276617e-06"
401,5827,5826,"-0.27941549819892586,0.9886642493161429,0.003785735024096485,0.9999999954786044,2.38864302331871e-06"
401,5826,5827,"-0.27941549819892586,0.9886642493161429,0.003785735024096485,0.9999999954786044,2.38864302331871e-06"
401,5828,5817,"0.0,1.0,0.0,1.0,0.0"
401,5817,5828,"0.0,1.0,0.0,1.0,0.0"
401,5828,5818,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
401,5818,5828,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
401,5828,5820,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
401,5820,5828,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
401,5828,5822,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
401,5822,5828,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
401,5828,5824,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
401,5824,5828,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
401,5828,5826,"-0.9589242746631385,0.9921233951186235,0.003154781489306837,0.999999996860142,1.99053585276617e-06"
401,5826,5828,"-0.9589242746631385,0.9921233951186235,0.003154781489306837,0.999999996860142,1.99053585276617e-06"
401,5829,5822,"0.0,1.0,0.0,1.0,0.0"
401,5822,5829,"0.0,1.0,0.0,1.0,0.0"
401,5829,5826,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
401,5826,5829,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
401,5830,5823,"0.0,1.0,0.0,1.0,0.0"
401,5823,5830,"0.0,1.0,0.0,1.0,0.0"
401,5830,5826,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
401,5826,5830,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
401,5831,5821,"0.0,1.0,0.0,1.0,0.0"
401,5821,5831,"0.0,1.0,0.0,1.0,0.0"
401,5831,5826,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
401,5826,5831,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
401,5832,5819,"0.0,1.0,0.0,1.0,0.0"
401,5819,5832,"0.0,1.0,0.0,1.0,0.0"
401,5832,5820,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
401,5820,5832,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
